Emp_ID,Dept,Monthly_Salary,Revenue_Impact,Tickets_Resolved,Overtime_Hrs,Satisfaction_Score,Remote_Work_Pct
CORP-00087,Support,6746.530208401354,24267.794133106243,132,6.541272025439331,1.7242645223981774,0
CORP-00088,Support,9214.750895210736,17660.671105053894,120,54.50344282838362,1.9726703000830552,100
CORP-00089,Tech,4712.241369533129,20527.12974768909,127,23.01421069016829,3.784251440479033,50
CORP-00090,Sales,8756.997992027764,18536.68871810297,121,0.3329055027281118,3.629557297704551,50
CORP-00091,Support,6032.347703989406,,151,0.7612707654634201,3.8087704012828096,100
CORP-00092,Support,6632.339867032642,23978.52046345315,136,35.394323273087586,1.2489402260318283,100
CORP-00093,Tech,8001.039158584641,17894.58383945185,148,67.18174158423945,4.425498091082617,100
CORP-00094,Support,11703.120347653748,16415.870268409206,140,28.270494770530235,3.454301718427427,0
CORP-00095,Tech,5719.132369364682,13820.765897027291,136,34.98679467981831,3.390484039060625,0
CORP-00096,Tech,7299.766516266411,12160.723595676487,129,2.997929199395683,2.8198645733381853,0
CORP-00097,Tech,4804.4369360073615,10818.559186314815,148,46.889942951357206,1.370381714052821,0
CORP-00098,Sales,5695.130709138195,23892.2989798414,143,77.40696132265576,4.336062117489293,0
CORP-00099,Sales,4781.646412688813,12629.973578230247,146,15.772950038825186,4.4192583474391265,100
CORP-00100,Sales,0.0,21852.205763289843,148,33.01997160725324,4.71080128879657,50
CORP-00101,Support,0.0,14978.855304877332,127,17.110964171517274,3.8159270451694347,100
CORP-00102,Tech,0.0,13493.449667552952,139,3.537423495535023,4.864920115696743,100
CORP-00103,Tech,0.0,,126,46.9476162693946,3.0156902356122632,100
CORP-00104,Finance,0.0,28751.47307393034,124,62.29579283737176,4.140779889855727,50
CORP-00105,Sales,0.0,36226.093900238775,138,8.500442708060431,2.2746417090824957,100
CORP-00106,Tech,0.0,15801.027671325059,132,10.750333308527185,4.432906296009945,50
CORP-00107,Support,0.0,15250.926083944,146,26.803664785326117,3.0832135597506727,50
CORP-00108,Sales,0.0,,134,0.9543585605357646,1.6019569047796511,50
CORP-00109,Sales,0.0,18916.17226346979,156,24.816366805754935,1.8884263036804323,0
CORP-00110,Tech,0.0,14080.154489300148,134,8.26027462937702,1.6572033794665098,50
CORP-00111,Sales,0.0,20944.691670876047,150,34.959873028467676,1.5512434651060505,100
CORP-00112,Finance,0.0,22605.120699746913,148,7.126641209181087,2.2590622236126565,50
CORP-00113,Support,0.0,16559.899401850267,149,16.12509153314238,1.4488852632067633,100
CORP-00114,Support,0.0,16727.628430359673,138,39.66764569968462,3.749869790479785,0
CORP-00115,Support,0.0,28289.864002467053,145,3.4489245289437602,1.9982424269450405,50
CORP-00116,Support,0.0,13074.891425930913,138,42.829185020359,4.343124907179183,100
CORP-00117,Sales,0.0,14759.791310822682,154,15.405648593743368,1.4214640720615759,0
CORP-00118,Support,0.0,15224.75935100444,160,53.897693206401264,4.974189403906713,0
CORP-00119,Tech,0.0,28194.32793203173,135,10.359690755809275,2.9925233451511914,100
CORP-00120,Support,0.0,6139.946278091493,141,5.740103953180638,3.9955604897281916,0
CORP-00121,Support,0.0,22934.459488665576,152,6.38921596454017,1.4750180459872868,0
CORP-00122,Tech,0.0,17823.00774155321,134,0.9498614475535431,2.2241037282827403,50
CORP-00123,Sales,0.0,,156,16.455056586233372,1.2522273626261526,0
CORP-00124,Sales,0.0,20133.77459836116,134,43.054389224568,4.832496969896707,50
CORP-00125,Tech,0.0,5091.676090171097,149,39.03857769652965,2.9716153728164736,50
CORP-00126,Support,0.0,27668.93105660115,127,9.051284202264348,1.5074755679707006,50
CORP-00127,Support,0.0,16583.943743037125,155,34.99774058966593,3.7325996824828644,50
CORP-00128,Sales,0.0,5755.879690627016,145,10.32209607261274,2.0621840265257094,50
CORP-00129,Tech,0.0,15567.447498213081,145,18.890135260956345,3.527435211787142,50
CORP-00130,Tech,0.0,18216.615634473495,132,8.222876098685532,1.578133571591236,50
CORP-00131,Sales,0.0,11705.09926321523,161,6.8336890576720535,1.98266960906252,100
CORP-00132,Sales,0.0,8811.623614014494,159,23.82481139386415,3.5921674788632565,50
CORP-00133,Tech,0.0,,144,48.939617014117474,4.435499501038502,50
CORP-00134,Finance,0.0,10537.089086483604,149,9.396115756594671,1.208749930950261,50
CORP-00135,Tech,0.0,11844.275133545434,145,70.38437292083844,1.5949674341983713,100
CORP-00136,Tech,0.0,26144.020515353506,126,12.132186096769681,3.2547795685514416,50
CORP-00137,Support,0.0,16016.669881198748,157,10.080819802429042,3.9216763796187717,50
CORP-00138,Tech,0.0,10696.786122897882,145,22.60483460199917,3.05703332716042,100
CORP-00139,Finance,0.0,12626.505410236114,152,73.05750162498418,4.969159595473223,0
CORP-00140,Finance,0.0,20317.245154637574,140,49.50409414395053,2.9861007362609637,100
CORP-00141,Tech,0.0,20531.51813659499,150,8.322151367586565,1.4857721197309652,0
CORP-00142,Tech,0.0,21994.278131929146,129,63.111817765389404,2.9228421452009217,100
CORP-00143,Tech,0.0,22825.66198810145,136,11.854466595025462,2.428283751371924,100
CORP-00144,Tech,0.0,20001.139113437384,134,10.844346913091554,3.79113976866486,0
CORP-00145,Sales,0.0,21648.12815848793,145,6.521469005856937,4.273823099630814,100
CORP-00146,Support,0.0,15146.313774745104,144,14.123266984808957,2.974380530336574,100
CORP-00147,Tech,0.0,11293.07981189281,126,0.7422661712313181,1.420817713771032,50
CORP-00148,Sales,0.0,26147.778649311003,140,4.251796657085882,1.3856569604123188,100
CORP-00149,Tech,0.0,23281.527828235085,127,17.789721557124427,2.424003120999847,0
CORP-00150,Finance,0.0,16311.38491980554,139,3.3114813983668063,1.6490122615532132,100
CORP-00151,Sales,11182.978782439397,14013.80206996426,153,2.7448508909222773,3.024280448887723,0
CORP-00152,Sales,7808.326894047186,31716.83763083945,129,8.156994888576447,4.353324900769586,50
CORP-00153,Tech,9034.414984517845,12573.105499681107,148,9.480555845080083,1.6421115253182705,100
CORP-00154,Finance,5548.830030239453,19363.378350836978,134,30.058249009287977,2.6858324007094154,100
CORP-00155,Sales,7604.252512322811,13978.553746649663,137,20.34280823722083,2.3380046364687006,0
CORP-00156,Support,7850.196138842164,15532.860465726906,133,40.595656004476936,3.206818620100802,0
CORP-00157,Support,7148.673680389054,13498.611950264862,164,12.304210995705631,4.666544750455694,0
CORP-00158,Sales,7445.453007825185,5014.858515312351,141,12.203836491570462,1.693526515043206,50
CORP-00159,Support,7815.546169050265,,166,17.70524241731246,2.1641786376060006,50
CORP-00160,Tech,8702.592032735789,21940.723703457792,150,14.788893824520535,1.272610808623085,50
CORP-00161,Support,10422.795108534403,14012.252167621784,144,0.9498087843992581,2.8177402188601697,0
CORP-00162,Support,3500.0,33637.788791812,140,16.381176830834466,4.537437744432669,0
CORP-00163,Tech,10284.343785346719,19699.803874484995,156,66.17481961318934,3.0193268723771096,50
CORP-00164,Sales,3500.0,19003.64699904052,137,4.932768711148492,2.3246467527583223,50
CORP-00165,Support,8271.907052591881,20321.70342568593,115,138.8402051015757,4.34181770530573,0
CORP-00166,Tech,13389.072422721183,14442.159249996193,130,16.065747713455107,3.3948628897904074,50
CORP-00167,Sales,7393.649278935545,12134.357300555666,133,0.31407906019256776,4.4751271268348916,100
CORP-00168,Sales,7950.047848536605,13431.927409212665,145,18.372144568110087,4.845760530257343,0
CORP-00169,Tech,6724.350715198831,14729.470207148097,144,0.009968161479855565,1.4174181118219973,50
CORP-00170,Support,9168.155868162343,21363.87801323829,138,9.843754361070033,1.9592659040574154,50
CORP-00171,Sales,8405.521381599354,15733.231920322078,140,73.72490649203228,4.795096266444153,50
CORP-00172,Tech,5809.881888052322,21712.376560285753,148,17.341010921969147,1.7958751471449923,0
CORP-00173,Sales,7214.117362037948,10430.450647617843,132,18.773791943923005,3.048105009640351,100
CORP-00174,Support,4703.908740556968,14134.222494733996,154,5.496336315224357,3.588408851511163,100
CORP-00175,Sales,7202.646446919212,13726.237944847246,142,3.7951262379631894,1.791957285932705,0
CORP-00176,Support,6451.569532708158,0.0,140,26.18449868009103,1.503087979798019,50
CORP-00177,Tech,7841.352378976791,15252.19637964287,133,0.35740755445333194,1.9620138645958294,100
CORP-00178,Finance,5725.215257145152,11774.36370748053,126,24.377135413786718,3.418980151126628,100
CORP-00179,Sales,6963.920774784501,20742.703384585075,143,7.879128080884282,3.3413792380237366,100
CORP-00180,Tech,7521.93193797036,22395.69656151032,131,70.77034815226584,1.306762873862412,50
CORP-00181,Sales,7696.044244891644,9598.436992748506,151,11.226736745301425,3.6946916550252062,100
CORP-00182,Finance,8185.709289264606,,130,5.083730870956896,4.57352972389143,50
CORP-00183,Support,7064.580836797534,10321.683919231267,118,3.5484750189044303,3.411932640306219,0
CORP-00184,Tech,5533.265852670759,19946.92004602129,141,38.43051727484665,3.705891615864955,0
CORP-00185,Support,7705.183181623945,13877.804300409993,122,11.640234359044587,1.6983224311770966,100
CORP-00186,Support,7052.855436010593,14795.71619637035,138,23.673140185030963,1.4108268287103294,50
CORP-00187,Tech,10061.614105268025,16699.237487925544,132,35.965326386138,2.2818409320536093,100
CORP-00188,Tech,10376.853752275898,19715.49725306331,134,19.29335962321895,2.195375342242924,50
CORP-00189,Sales,4069.798911407446,18330.612458364445,138,1.4176121186396755,3.448585368625073,50
CORP-00190,Sales,9042.886371044377,20359.212792014023,140,27.2757285433929,2.4145243973565482,100
CORP-00191,Support,9544.360402724771,22312.616373069122,131,9.846997302914213,3.6759279826570026,50
CORP-00192,Finance,4135.421760339651,,139,17.86692761280134,3.115943705755419,50
CORP-00193,Support,8948.682047281785,11786.43742506806,129,4.892995667540473,2.6829792930390055,100
CORP-00194,Tech,9739.887294415752,8392.216378782708,128,0.8421539360299852,4.3444833339546545,100
CORP-00195,Tech,5125.883405303524,13422.993305535194,138,16.929783098694582,2.1456701572889045,0
CORP-00196,Support,6909.145942197403,19349.073371071616,132,10.681750568754957,1.2517152686936384,50
CORP-00197,Support,7965.799839550554,9701.4969443761,129,14.223821914440448,2.173103922608186,50
CORP-00198,Support,8926.145150248194,24442.705118821446,150,50.48949028980087,2.6185167536130125,0
CORP-00199,Support,5028.901473880991,11694.678786510302,144,10.240052584182848,1.9882862140283066,50
CORP-00200,Support,10392.51674453903,17322.557368452373,136,18.83352959856559,2.8882171425349945,50
CORP-00201,Sales,3500.0,26857.951405018124,144,19.20480380628031,2.4979167083923786,50
CORP-00202,Sales,10809.363872313748,16906.5276154531,130,14.84294757880261,2.716952581245041,50
CORP-00203,Support,8875.668669474795,11447.480952228874,123,12.247648420011132,2.557580004709268,50
CORP-00204,Support,5945.571222142989,2939.098427717201,139,7.948184215927601,2.0023542983152836,100
CORP-00205,Sales,9661.014606767701,20436.910780954568,140,25.65396654441016,2.266017630657255,50
CORP-00206,Sales,4880.502390994676,19861.144408464992,160,15.120866933357933,1.4871047078076074,100
CORP-00207,Support,7787.3401359846885,21456.51956702011,133,21.230446136123277,1.476949823061927,100
CORP-00208,Sales,8096.262184521488,18678.5439294485,137,1.8201471247520555,4.310317610873691,50
CORP-00209,Sales,8090.337034897536,,136,1.6118866818262532,2.7005439957148116,100
CORP-00210,Tech,5400.706107211634,13281.793906396771,155,16.19807846304065,3.213404635510857,0
CORP-00211,Support,6259.807069106057,18250.34468362832,151,4.737279326429319,2.9046534557249184,50
CORP-00212,Support,7816.862165377038,23939.790949912916,133,15.393198428290711,4.943806016306386,100
CORP-00213,Sales,5683.140642583554,243.4137417691527,159,0.2530941492028826,4.33121110408212,100
CORP-00214,Support,8178.631985691521,23632.151555176526,134,9.73524970109261,4.924031795599567,100
CORP-00215,Sales,5964.685079433553,16257.010549427703,149,5.784561189231961,2.1301152722411816,0
CORP-00216,Tech,10000.000065193108,16996.49109717052,141,27.643362721174164,3.3690351264183542,0
CORP-00217,Support,11406.712376427338,,132,39.28272237997161,3.5900656348998687,50
CORP-00218,Support,6756.339563356852,16975.367776432107,143,15.926468949920146,3.5787682534316216,50
CORP-00219,Support,9800.646902425264,19354.748964580354,128,4.8413442527186445,2.716627069201691,50
CORP-00220,Support,6969.238646058501,8196.670618871203,177,14.180068349696363,4.714052807172595,0
CORP-00221,Tech,5158.922008146641,16335.473706514058,157,19.320880609702705,3.8055122236751036,0
CORP-00222,Sales,6435.705648612095,21038.43383946403,135,25.89236649049887,2.159862059124099,50
CORP-00223,Tech,7713.924351890532,15650.123010419835,144,8.58371832738906,2.942076626741277,50
CORP-00224,Tech,3500.0,16010.180853915934,143,9.61362049479575,2.8857181485129395,50
CORP-00225,Sales,9064.141903613741,18984.275839714726,123,7.4750045803547875,3.7098061260265496,0
CORP-00226,Finance,7715.05212234091,20586.59888072173,113,1.303366093623164,1.6294938570739248,100
CORP-00227,Tech,10001.359893672887,27129.956922988866,139,5.020448674893736,2.2118106766911163,50
CORP-00228,Support,9020.343884428396,20637.347843602372,140,26.523839692731784,1.5716149645049162,50
CORP-00229,Support,7799.870792909721,26109.09499091129,136,8.842166532745292,4.076787867064647,100
CORP-00230,Support,6610.412661626343,17417.947422448742,123,33.065374604703756,3.0862047187251744,0
CORP-00231,Tech,11307.154304257469,3788.6893118077787,140,0.8906233316453239,2.095498805341814,100
CORP-00232,Tech,12924.681717090083,15431.37079895497,124,40.38992580471006,3.421443286995256,100
CORP-00233,Tech,6652.1264873504715,13139.504967147184,143,33.70270649449224,4.745716194628529,0
CORP-00234,Sales,10105.733684256378,17621.70140191614,147,3.1295547342649304,3.0790676994416124,50
CORP-00235,Support,5733.125852586743,16072.944913761155,132,14.087391365811156,2.7558351434170083,100
CORP-00236,Tech,6030.785115777349,19580.411731194043,146,25.35276375437652,2.803994294580001,0
CORP-00237,Sales,6534.3876212537525,13977.97271443778,124,3.6282878292897602,2.4016690333538975,0
CORP-00238,Support,9211.706719015874,19294.133658521198,148,17.330452056400308,3.3541049300795516,100
CORP-00239,Sales,4812.716764152356,20218.282743063144,143,15.339519080887804,1.6382280085063092,50
CORP-00240,Finance,11374.910567510586,18212.517914399636,113,15.98243080227322,2.0074946029508367,0
CORP-00241,Finance,9844.680643432574,9220.240921782124,150,29.953882218564676,1.8110274730856866,0
CORP-00242,Finance,9153.788013572203,23362.593762809644,138,17.83690697800889,2.238761308339594,100
CORP-00243,Tech,6765.463334993277,21718.397756359762,124,31.144800864987072,3.9411282546055517,50
CORP-00244,Sales,9573.718974641853,,124,0.6121718081184276,4.390367525463131,0
CORP-00245,Finance,3500.0,7133.111416797137,156,4.193703490227663,4.938083827816714,50
CORP-00246,Tech,8602.253408731247,19812.113568199195,147,30.47201479785627,4.9181127585352415,100
CORP-00247,Finance,7900.305169156864,14832.55534718751,142,0.9404657958600341,3.111530351392125,100
CORP-00248,Finance,3500.0,14702.791217129507,153,1.4718612886087663,3.971548765193284,50
CORP-00249,Support,8515.632456830423,17530.488249399943,131,5.7084542666735825,1.6778647271611231,100
CORP-00250,Tech,8977.229314690183,26731.83351616009,122,1.808370721588839,2.6730627786557606,0
CORP-00251,Tech,3500.0,18881.630821404102,151,13.841704132950538,4.283146608239493,50
CORP-00252,Support,4533.071455869798,17336.027848917325,150,16.981588483215894,1.8065731512801348,100
CORP-00253,Tech,12660.972879627378,14871.095185682761,151,32.25965993782214,3.640104028815286,0
CORP-00254,Sales,7034.116134743835,,149,3.833920563037443,4.321014104740685,0
CORP-00255,Tech,9939.065148745969,17993.226482353155,145,6.723223490847707,4.418548231450419,50
CORP-00256,Finance,10317.004810724187,21618.171325845764,139,15.643343371963272,4.061385393697167,50
CORP-00257,Support,8484.842034988169,14811.137652487434,148,39.004224403193874,1.7212298553853347,100
CORP-00258,Tech,10043.103377973197,13127.674494376579,135,23.479339628468665,4.985642894020836,0
CORP-00259,Sales,3500.0,15342.808875154516,134,1.7832512126931834,3.09896684967119,100
CORP-00260,Support,6923.676470798357,17477.652487169285,133,0.8386895569437192,3.350318065674613,50
CORP-00261,Finance,3500.0,17872.592719415963,137,12.714078531877522,4.6551639550734425,50
CORP-00262,Sales,3500.0,17941.46472112672,142,10.386836997310391,1.6041570106852006,50
CORP-00263,Tech,6134.963757537632,12054.309392141058,136,19.036124570917558,2.5787094704614777,100
CORP-00264,Support,5836.538902509547,17487.308934406283,148,6.1342115218708315,3.470103517742345,0
CORP-00265,Support,7603.525722856199,22101.774782112057,156,8.70635677421986,3.6037990911591216,50
CORP-00266,Support,7448.373720992527,25633.51992596327,146,6.423349529226498,1.9206739711668432,50
CORP-00267,Support,7834.356074953079,23906.504811978408,142,2.6915650636027473,4.558114642471593,0
CORP-00268,Tech,7936.774121576697,17635.340010326603,143,7.189175930965295,2.6218484680710965,100
CORP-00269,Tech,8332.306811507427,17050.134345705923,143,2.520559027955298,3.5050838773316872,0
CORP-00270,Support,5102.388306470096,25458.27545890608,132,36.01663091384004,3.8136983367844657,100
CORP-00271,Support,5688.019201590496,17340.762995564004,148,31.605410127996517,3.752689794507173,50
CORP-00272,Support,7407.804851763118,23202.71046706147,154,11.634433831066032,2.0912170503700103,0
CORP-00273,Finance,7446.642623317691,,129,1.0044311959441419,3.5669598625640875,0
CORP-00274,Tech,4795.181586759254,,137,107.69842627218047,3.4702370174890147,100
CORP-00275,Tech,10203.898452532629,21984.11993143249,135,2.6331879816949297,3.6412066205152582,0
CORP-00276,Support,9312.001693877064,23797.52384333096,152,22.07621538143083,3.7066505579037843,50
CORP-00277,Support,5350.708286592178,16031.589774882355,139,15.004923435373648,2.8510580632851728,50
CORP-00278,Support,6979.084967708286,11056.254819193044,138,18.248146696771332,1.886470825193304,50
CORP-00279,Support,12523.849126992789,27129.57031794452,127,4.003890998671862,2.246801360519651,50
CORP-00280,Support,7901.442594585704,17124.86146363384,137,5.508965756133433,4.943061391518073,100
CORP-00281,Tech,8489.214888000164,15937.336992873641,143,15.197940988376011,1.384251786987094,100
CORP-00282,Tech,5977.661122172176,,147,62.55226543549632,3.614717899270806,100
CORP-00283,Sales,6717.219728679146,34417.82316791987,141,1.7351732255200667,3.531477105082608,50
CORP-00284,Tech,11278.314964458506,20904.67597894896,151,14.465043956200194,4.883455224609435,100
CORP-00285,Sales,7783.23606823134,19069.5181476334,147,6.569990187325686,4.207171441505924,50
CORP-00286,Tech,7322.679452817796,18418.681353400167,160,10.076749099041383,4.873343446319377,0
CORP-00287,Tech,7519.102714841164,27924.63479082458,158,1.8584602399407997,3.97683566878968,100
CORP-00288,Tech,13863.456971037962,21163.948294301143,143,26.07199327731336,3.3571263118276136,0
CORP-00289,Tech,7599.518757869711,23182.901236653328,137,12.877955370109039,1.3021910660658773,100
CORP-00290,Sales,5424.8082519659965,19823.58287972272,137,17.687609573386148,4.468558931166273,100
CORP-00291,Sales,5861.622745961904,21215.146452910198,135,21.739196943509945,1.8809289839331635,50
CORP-00292,Support,9451.89000597026,16329.620908951636,140,29.775573105242174,4.306060395777441,0
CORP-00293,Tech,3928.7971833830584,19015.95364190067,158,12.529630482177694,1.305151541660644,0
CORP-00294,Sales,8626.457453660574,13883.268853383444,151,3.4842267889314646,2.7929671676039245,0
CORP-00295,Tech,5690.456180876394,,127,43.5806444124483,2.423744239106239,0
CORP-00296,Support,3500.0,20942.653962510933,152,16.04950527202839,4.536597403040126,0
CORP-00297,Sales,5049.819457716013,13778.42492561674,151,5.649211473010973,3.8492335324089426,0
CORP-00298,Support,7568.834524196649,18783.026638060895,113,10.47342850638838,3.9202295509969476,100
CORP-00299,Sales,10987.91848373204,15794.224781181134,132,2.7599663003213344,2.257837599419327,0
CORP-00300,Sales,9783.323529866595,11255.268293605677,160,10.98892242693789,2.877821685682898,0
